3.026405250786104451e-02,4.877744300082574114e+01
3.075815132268302360e-02,4.876756552542942558e+01
3.125625093762501167e-02,4.875768905023314659e+01
3.175835135268702258e-02,4.874781357523691838e+01
3.226445256786904942e-02,4.873793910044069833e+01
3.277455458317109216e-02,4.872806562584450774e+01
3.328865739859314388e-02,4.871819315144836793e+01
3.380676101413521845e-02,4.870832167725223627e+01
3.432886542979730893e-02,4.869845120325613408e+01
3.485497064557940144e-02,4.868858172946006846e+01
3.538507666148152375e-02,4.867871325586404652e+01
3.591918347750366197e-02,4.866884578246803983e+01
3.645729109364581610e-02,4.865897930927205550e+01
3.699939950990798615e-02,4.864911383627612196e+01
3.754550872629017211e-02,4.863924936348020367e+01
3.809561874279237398e-02,4.862938589088431485e+01
3.864972955941459176e-02,4.861952341848845549e+01
3.920784117615681158e-02,4.860966194629264692e+01
3.976995359301906119e-02,4.859980147429684649e+01
4.033606681000133365e-02,4.858994200250107554e+01
4.090618082710361508e-02,4.858008353090535536e+01
4.148029564432591243e-02,4.857022605950964333e+01
4.205841126166822569e-02,4.856036958831396788e+01
4.264052767913055486e-02,4.855051411731831479e+01
4.322664489671288607e-02,4.854065964652271248e+01
4.381676291441524707e-02,4.853080617592712542e+01
4.441088173223762398e-02,4.852095370553156783e+01
4.500900135018002374e-02,4.851110223533603261e+01
4.561112176824243247e-02,4.850125176534055527e+01
4.621724298642485712e-02,4.849140229554508608e+01
4.682736500472730462e-02,4.848155382594964635e+01
4.744148782314976109e-02,4.847170635655425031e+01
4.805961144169221960e-02,4.846185988735887662e+01
4.868173586035470790e-02,4.845201441836352529e+01
4.930786107913721211e-02,4.844216994956820344e+01
4.993798709803973918e-02,4.843232648097293236e+01
5.057211391706227521e-02,4.842248401257767654e+01
5.121024153620482716e-02,4.841264254438244308e+01
5.185236995546740196e-02,4.840280207638726040e+01
5.249849917484997186e-02,4.839296260859209298e+01
5.314862919435257155e-02,4.838312414099695502e+01
5.380276001397519409e-02,4.837328667360184653e+01
5.446089163371782560e-02,4.836345020640678172e+01
5.512302405358047996e-02,4.835361473941173216e+01
5.578915727356314330e-02,4.834378027261671207e+01
5.645929129366582949e-02,4.833394680602174276e+01
5.713342611388852466e-02,4.832411433962678160e+01
5.781156173423122185e-02,4.831428287343185701e+01
5.849369815469395578e-02,4.830445240743695479e+01
5.917983537527669868e-02,4.829462294164210334e+01
5.986997339597946444e-02,4.828479447604726715e+01
6.056411221680223916e-02,4.827496701065245333e+01
6.126225183774503674e-02,4.826514054545769028e+01
6.196439225880785023e-02,4.825531508046294249e+01
6.267053347999065882e-02,4.824549061566822417e+01
6.338067550129350414e-02,4.823566715107353531e+01
6.409481832271635149e-02,4.822584468667889723e+01
6.481296194425922863e-02,4.821602322248426731e+01
6.553510636592212169e-02,4.820620275848966685e+01
6.626125158770503065e-02,4.819638329469511717e+01
6.699139760960795553e-02,4.818656483110057565e+01
6.772554443163089632e-02,4.817674736770606359e+01
6.846369205377382527e-02,4.816693090451158810e+01
6.920584047603679789e-02,4.815711544151715628e+01
6.995198969841978642e-02,4.814730097872273262e+01
7.070213972092279087e-02,4.813748751612834553e+01
7.145629054354581122e-02,4.812767505373400212e+01
7.221444216628884749e-02,4.811786359153967396e+01
7.297659458915189967e-02,4.810805312954537527e+01
7.374274781213494001e-02,4.809824366775110605e+01
7.451290183523802402e-02,4.808843520615688760e+01
7.528705665846112394e-02,4.807862774476267731e+01
7.606521228180423977e-02,4.806882128356849648e+01
7.684736870526737151e-02,4.805901582257436644e+01
7.763352592885051917e-02,4.804921136178024454e+01
7.842368395255368274e-02,4.803940790118615922e+01
7.921784277637686222e-02,4.802960544079209626e+01
8.001600240032002986e-02,4.801980398059808408e+01
8.081816282438324117e-02,4.801000352060408716e+01
8.162432404856646839e-02,4.800020406081011970e+01
8.243448607286971153e-02,4.799040560121619592e+01
8.324864889729297057e-02,4.798060814182228739e+01
8.406681252183624553e-02,4.797081168262840833e+01
8.488897694649953640e-02,4.796101622363455874e+01
8.571514217128284319e-02,4.795122176484075993e+01
8.654530819618615201e-02,4.794142830624696927e+01
8.737947502120949061e-02,4.793163584785320808e+01
8.821764264635284514e-02,4.792184438965949766e+01
8.905981107161621557e-02,4.791205393166579540e+01
8.990598029699960192e-02,4.790226447387212971e+01
9.075615032250300418e-02,4.789247601627848638e+01
9.161032114812642235e-02,4.788268855888490094e+01
9.246849277386984256e-02,4.787290210169131655e+01
9.333066519973329256e-02,4.786311664469776872e+01
9.419683842571675847e-02,4.785333218790425036e+01
9.506701245182024029e-02,4.784354873131077568e+01
9.594118727804373803e-02,4.783376627491732336e+01
9.681936290438725168e-02,4.782398481872389340e+01
9.770153933085078124e-02,4.781420436273050711e+01
9.858771655743434059e-02,4.780442490693714319e+01
9.947789458413787422e-02,4.779464645134380163e+01
1.003720734109614515e-01,4.778486899595048953e+01
1.012702530379050447e-01,4.777509254075722822e+01
1.021724334649686539e-01,4.776531708576398216e+01
1.030786146921522928e-01,4.775554263097076557e+01
1.039887967194559337e-01,4.774576917637759266e+01
1.049029795468795906e-01,4.773599672198443500e+01
1.058211631744232356e-01,4.772622526779129970e+01
1.067433476020869382e-01,4.771645481379820097e+01
1.076695328298706428e-01,4.770668536000515303e+01
1.085997188577743633e-01,4.769691690641211324e+01
1.095339056857980997e-01,4.768714945301910291e+01
1.104720933139418659e-01,4.767738299982614336e+01
1.114142817422056342e-01,4.766761754683319197e+01
1.123604709705894183e-01,4.765785309404027714e+01
1.133106609990932045e-01,4.764808964144738468e+01
1.142648518277170205e-01,4.763832718905454300e+01
1.152230434564608524e-01,4.762856573686171657e+01
1.161852358853247141e-01,4.761880528486891251e+01
1.171514291143085779e-01,4.760904583307616633e+01
1.181216231434124575e-01,4.759928738148342831e+01
1.190958179726363531e-01,4.758952993009071974e+01
1.200740136019802506e-01,4.757977347889804065e+01
1.210562100314441780e-01,4.757001802790540523e+01
1.220424072610281352e-01,4.756026357711278507e+01
1.230326052907320944e-01,4.755051012652020148e+01
1.240268041205560695e-01,4.754075767612765446e+01
1.250250037505000467e-01,4.753100622593512981e+01
1.260272041805640675e-01,4.752125577594262751e+01
1.270334054107480903e-01,4.751150632615016178e+01
1.280436074410521152e-01,4.750175787655773973e+01
1.290578102714761977e-01,4.749201042716533294e+01
1.300760139020202544e-01,4.748226397797294851e+01
1.310982183326843686e-01,4.747251852898062197e+01
1.321244235634684572e-01,4.746277408018830357e+01
1.331546295943725755e-01,4.745303063159601464e+01
1.341888364253967236e-01,4.744328818320375518e+01
1.352270440565408738e-01,4.743354673501153940e+01
1.362692524878050537e-01,4.742380628701933887e+01
1.373154617191892357e-01,4.741406683922717491e+01
1.383656717506934475e-01,4.740432839163505463e+01
1.394198825823176058e-01,4.739459094424294250e+01
1.404780942140618494e-01,4.738485449705086694e+01
1.415403066459260950e-01,4.737511905005881374e+01
1.426065198779103704e-01,4.736538460326681133e+01
1.436767339100146479e-01,4.735565115667482416e+01
1.447509487422389551e-01,4.734591871028286647e+01
1.458291643745832644e-01,4.733618726409093824e+01
1.469113808070476035e-01,4.732645681809905369e+01
1.479975980396319446e-01,4.731672737230718440e+01
1.490878160723363155e-01,4.730699892671534457e+01
1.501820349051606884e-01,4.729727148132355552e+01
1.512802545381050912e-01,4.728754503613177462e+01
1.523824749711694959e-01,4.727781959114003030e+01
1.534886962043539305e-01,4.726809514634830833e+01
1.545989182376583670e-01,4.725837170175663715e+01
1.557131410710827779e-01,4.724864925736498122e+01
1.568313647046272463e-01,4.723892781317334766e+01
1.579535891382917445e-01,4.722920736918177198e+01
1.590798143720762448e-01,4.721948792539019735e+01
1.602100404059807748e-01,4.720976948179865929e+01
1.613442672400053346e-01,4.720005203840715069e+01
1.624824948741498687e-01,4.719033559521569288e+01
1.636247233084144603e-01,4.718062015222424321e+01
1.647709525427990263e-01,4.717090570943282302e+01
1.659211825773036497e-01,4.716119226684145360e+01
1.670754134119282752e-01,4.715147982445009234e+01
1.682336450466729028e-01,4.714176838225876764e+01
1.693958774815375601e-01,4.713205794026746531e+01
1.705621107165222194e-01,4.712234849847621376e+01
1.717323447516269086e-01,4.711264005688497747e+01
1.729065795868515443e-01,4.710293261549377064e+01
1.740848152221962652e-01,4.709322617430260749e+01
1.752670516576609883e-01,4.708352073331145959e+01
1.764532888932457411e-01,4.707381629252034116e+01
1.776435269289504959e-01,4.706411285192925220e+01
1.788377657647752805e-01,4.705441041153820692e+01
1.800360054007200949e-01,4.704470897134717688e+01
1.812382458367849114e-01,4.703500853135618343e+01
1.824444870729697299e-01,4.702530909156522654e+01
1.836547291092745782e-01,4.701561065197429201e+01
1.848689719456994285e-01,4.700591321258337985e+01
1.860872155822443086e-01,4.699621677339250425e+01
1.873094600189092185e-01,4.698652133440167233e+01
1.885357052556941027e-01,4.697682689561085567e+01
1.897659512925990444e-01,4.696713345702006137e+01
1.910001981296239049e-01,4.695744101862932496e+01
1.922384457667688784e-01,4.694774958043859669e+01
1.934806942040338540e-01,4.693805914244789790e+01
1.947269434414188316e-01,4.692836970465722857e+01
1.959771934789238390e-01,4.691868126706660291e+01
1.972314443165488484e-01,4.690899382967599962e+01
1.984896959542938877e-01,4.689930739248541869e+01
1.997519483921589567e-01,4.688962195549488854e+01
2.010182016301440278e-01,4.687993751870436654e+01
2.022884556682491008e-01,4.687025408211388111e+01
2.035627105064742037e-01,4.686057164572342515e+01
2.048409661448193086e-01,4.685089020953301286e+01
2.061232225832844434e-01,4.684120977354260873e+01
2.074094798218696079e-01,4.683153033775224117e+01
2.086997378605747744e-01,4.682185190216190307e+01
2.099939966993998874e-01,4.681217446677161576e+01
2.112922563383450858e-01,4.680249803158133659e+01
2.125945167774102862e-01,4.679282259659108689e+01
2.139007780165955164e-01,4.678314816180088798e+01
2.152110400559007763e-01,4.677347472721069721e+01
2.165253028953260384e-01,4.676380229282053591e+01
2.178435665348713024e-01,4.675413085863042539e+01
2.191658309745365962e-01,4.674446042464033013e+01
2.204920962143219199e-01,4.673479099085025723e+01
2.218223622542272455e-01,4.672512255726022090e+01
2.231566290942525732e-01,4.671545512387022825e+01
2.244948967343979307e-01,4.670578869068025085e+01
2.258371651746633180e-01,4.669612325769030292e+01
2.271834344150487073e-01,4.668645882490038446e+01
2.285337044555540986e-01,4.667679539231050967e+01
2.298879752961794365e-01,4.666713295992065724e+01
2.312462469369248874e-01,4.665747152773082718e+01
2.326085193777903404e-01,4.664781109574104079e+01
2.339747926187758231e-01,4.663815166395127676e+01
2.353450666598813079e-01,4.662849323236153509e+01
2.367193415011067947e-01,4.661883580097183000e+01
2.380976171424523113e-01,4.660917936978216858e+01
2.394798935839178577e-01,4.659952393879251531e+01
2.408661708255034062e-01,4.658986950800289861e+01
2.422564488672089567e-01,4.658021607741332559e+01
2.436507277090345369e-01,4.657056364702376783e+01
2.450490073509801470e-01,4.656091221683423953e+01
2.464512877930457591e-01,4.655126178684474070e+01
2.478575690352314009e-01,4.654161235705529265e+01
2.492678510775370448e-01,4.653196392746585275e+01
2.506821339199626353e-01,4.652231649807644231e+01
2.521004175625082833e-01,4.651267006888708266e+01
2.535227020051740165e-01,4.650302463989773827e+01
2.549489872479597241e-01,4.649338021110841623e+01
2.563792732908654060e-01,4.648373678251913077e+01
2.578135601338911731e-01,4.647409435412988898e+01
2.592518477770369145e-01,4.646445292594066245e+01
2.606941362203026857e-01,4.645481249795145828e+01
2.621404254636884867e-01,4.644517307016231200e+01
2.635907155071943175e-01,4.643553464257317387e+01
2.650450063508201226e-01,4.642589721518406520e+01
2.665032979945659575e-01,4.641626078799498600e+01
2.679655904384318221e-01,4.640662536100595048e+01
2.694318836824176611e-01,4.639699093421693732e+01
2.709021777265235853e-01,4.638735750762794652e+01
2.723764725707493728e-01,4.637772508123900650e+01
2.738547682150953011e-01,4.636809365505007463e+01
2.753370646595612592e-01,4.635846322906117933e+01
2.768233619041471916e-01,4.634883380327230640e+01
2.783136599488531537e-01,4.633920537768349135e+01
2.798079587936791457e-01,4.632957795229467735e+01
2.813062584386251119e-01,4.631995152710589991e+01
2.828085588836911635e-01,4.631032610211717326e+01
2.843148601288771893e-01,4.630070167732845476e+01
2.858251621741832449e-01,4.629107825273976573e+01
2.873394650196092748e-01,4.628145582835110616e+01
2.888577686651553900e-01,4.627183440416249738e+01
2.903800731108214794e-01,4.626221398017389674e+01
2.919063783566075987e-01,4.625259455638532557e+01
2.934366844025136922e-01,4.624297613279680519e+01
2.949709912485397600e-01,4.623335870940830006e+01
2.965092988946859132e-01,4.622374228621981729e+01
2.980516073409520961e-01,4.621412686323137109e+01
2.995979165873382533e-01,4.620451244044296857e+01
3.011482266338444957e-01,4.619489901785458130e+01
3.027025374804707125e-01,4.618528659546622350e+01
3.042608491272169591e-01,4.617567517327789517e+01
3.058231615740831799e-01,4.616606475128961762e+01
3.073894748210694861e-01,4.615645532950134822e+01
3.089597888681757665e-01,4.614684690791310828e+01
3.105341037154020767e-01,4.613723948652491913e+01
3.121124193627483612e-01,4.612763306533673813e+01
3.136947358102147310e-01,4.611802764434858659e+01
3.152810530578010750e-01,4.610842322356047163e+01
3.168713711055074489e-01,4.609881980297240034e+01
3.184656899533337970e-01,4.608921738258434431e+01
3.200640096012801195e-01,4.607961596239631064e+01
3.216663300493465272e-01,4.607001554240833485e+01
3.232726512975329647e-01,4.606041612262036722e+01
3.248829733458394320e-01,4.605081770303242905e+01
3.264972961942658736e-01,4.604122028364452035e+01
3.281156198428123449e-01,4.603162386445665533e+01
3.297379442914788461e-01,4.602202844546880556e+01
3.313642695402653771e-01,4.601243402668099236e+01
3.329945955891718823e-01,4.600284060809322284e+01
3.346289224381984173e-01,4.599324818970546147e+01
3.362672500873449821e-01,4.598365677151772957e+01
3.379095785366115767e-01,4.597406635353003423e+01
3.395559077859981456e-01,4.596447693574238258e+01
3.412062378355047443e-01,4.595488851815474618e+01
3.428605686851313727e-01,4.594530110076713925e+01
3.445189003348779200e-01,4.593571468357957599e+01
3.461812327847446080e-01,4.592612926659202799e+01
3.478475660347312703e-01,4.591654484980450945e+01
3.495179000848379625e-01,4.590696143321702039e+01
3.511922349350646289e-01,4.589737901682958210e+01
3.528705705854113805e-01,4.588779760064215196e+01
3.545529070358781065e-01,4.587821718465475129e+01
3.562392442864648623e-01,4.586863776886740141e+01
3.579295823371716478e-01,4.585905935328006677e+01
3.596239211879984077e-01,4.584948193789275450e+01
3.613222608389451973e-01,4.583990552270547880e+01
3.630246012900120167e-01,4.583033010771824678e+01
3.647309425411988659e-01,4.582075569293103001e+01
3.664412845925056894e-01,4.581118227834384271e+01
3.681556274439325427e-01,4.580160986395669909e+01
3.698739710954793702e-01,4.579203844976957072e+01
3.715963155471462276e-01,4.578246803578247182e+01
3.733226607989331702e-01,4.577289862199540948e+01
3.750530068508400872e-01,4.576333020840838373e+01
3.767873537028670339e-01,4.575376279502138033e+01
3.785257013550139549e-01,4.574419638183439929e+01
3.802680498072809612e-01,4.573463096884746903e+01
3.820143990596679417e-01,4.572506655606054693e+01
3.837647491121749521e-01,4.571550314347366140e+01
3.855190999648019923e-01,4.570594073108680533e+01
3.872774516175490067e-01,4.569637931889999294e+01
3.890398040704160509e-01,4.568681890691319580e+01
3.908061573234031250e-01,4.567725949512642813e+01
3.925765113765102288e-01,4.566770108353968993e+01
3.943508662297373624e-01,4.565814367215299541e+01
3.961292218830843592e-01,4.564858726096631614e+01
3.979115783365514969e-01,4.563903184997967344e+01
3.996979355901386644e-01,4.562947743919306731e+01
4.014882936438458061e-01,4.561992402860648355e+01
4.032826524976729776e-01,4.561037161821992214e+01
4.050810121516201789e-01,4.560082020803341152e+01
4.068833726056874101e-01,4.559126979804691615e+01
4.086897338598746154e-01,4.558172038826045025e+01
4.105000959141819061e-01,4.557217197867400671e+01
4.123144587686091711e-01,4.556262456928762106e+01
4.141328224231564104e-01,4.555307816010124355e+01
4.159551868778237349e-01,4.554353275111489552e+01
4.177815521326110337e-01,4.553398834232857695e+01
4.196119181875183624e-01,4.552444493374230206e+01
4.214462850425457208e-01,4.551490252535604242e+01
4.232846526976929424e-01,4.550536111716981935e+01
4.251270211529603604e-01,4.549582070918363286e+01
4.269733904083477527e-01,4.548628130139746872e+01
4.288237604638551193e-01,4.547674289381132695e+01
4.306781313194825711e-01,4.546720548642522175e+01
4.325365029752299972e-01,4.545766907923916023e+01
4.343988754310974532e-01,4.544813367225311396e+01
4.362652486870849389e-01,4.543859926546709715e+01
4.381356227431923989e-01,4.542906585888112403e+01
4.400099975994199442e-01,4.541953345249516616e+01
4.418883732557674637e-01,4.541000204630923776e+01
4.437707497122349576e-01,4.540047164032333882e+01
4.456571269688225367e-01,4.539094223453749066e+01
4.475475050255300902e-01,4.538141382895165066e+01
4.494418838823576734e-01,4.537188642356584722e+01
4.513402635393051754e-01,4.536236001838008036e+01
4.532426439963728182e-01,4.535283461339433586e+01
4.551490252535604353e-01,4.534331020860861372e+01
4.570594073108680822e-01,4.533378680402292815e+01
4.589737901682957588e-01,4.532426439963728626e+01
4.608921738258434098e-01,4.531474299545165962e+01
4.628145582835111460e-01,4.530522259146606245e+01
4.647409435412988565e-01,4.529570318768050896e+01
4.666713295992065413e-01,4.528618478409497072e+01
4.686057164572343114e-01,4.527666738070946906e+01
4.705441041153820558e-01,4.526715097752398975e+01
4.724864925736498300e-01,4.525763557453855412e+01
4.744328818320376340e-01,4.524812117175314086e+01
4.763832718905454122e-01,4.523860776916774995e+01
4.783376627491732758e-01,4.522909536678240983e+01
4.802960544079210026e-01,4.521958396459708496e+01
4.822584468667888702e-01,4.521007356261178245e+01
4.842248401257767121e-01,4.520056416082651651e+01
4.861952341848846393e-01,4.519105575924129425e+01
4.881696290441125408e-01,4.518154835785608725e+01
4.901480247034604165e-01,4.517204195667090971e+01
4.921304211629283776e-01,4.516253655568578296e+01
4.941168184225163129e-01,4.515303215490066435e+01
4.961072164822242780e-01,4.514352875431557521e+01
4.981016153420522730e-01,4.513402635393051554e+01
5.001000150020001866e-01,4.512452495374550665e+01
5.021024154620682411e-01,4.511502455376050591e+01
5.041088167222562699e-01,4.510552515397554174e+01
5.061192187825643840e-01,4.509602675439062125e+01
5.081336216429923613e-01,4.508652935500570891e+01
5.101520253035405350e-01,4.507703295582083314e+01
5.121744297642084609e-01,4.506753755683598683e+01
5.142008350249966941e-01,4.505804315805118421e+01
5.162312410859047906e-01,4.504854975946639684e+01
5.182656479469329724e-01,4.503905736108163893e+01
5.203040556080810175e-01,4.502956596289691049e+01
5.223464640693493699e-01,4.502007556491223284e+01
5.243928733307374745e-01,4.501058616712756333e+01
5.264432833922455535e-01,4.500109776954292329e+01
5.284976942538738287e-01,4.499161037215833403e+01
5.305561059156219672e-01,4.498212397497375292e+01
5.326185183774903020e-01,4.497263857798920839e+01
5.346849316394785001e-01,4.496315418120470753e+01
5.367553457015868945e-01,4.495367078462022192e+01
5.388297605638151522e-01,4.494418838823576579e+01
5.409081762261634951e-01,4.493470699205133201e+01
5.429905926886318124e-01,4.492522659606695612e+01
5.450770099512202149e-01,4.491574720028258838e+01
5.471674280139284807e-01,4.490626880469825011e+01
5.492618468767569428e-01,4.489679140931394130e+01
5.513602665397052682e-01,4.488731501412968328e+01
5.534626870027737899e-01,4.487783961914543340e+01
5.555691082659620639e-01,4.486836522436121300e+01
5.576795303292704231e-01,4.485889182977704337e+01
5.597939531926989787e-01,4.484941943539288900e+01
5.619123768562473975e-01,4.483994804120875699e+01
5.640348013199160127e-01,4.483047764722466155e+01
5.661612265837043800e-01,4.482100825344060979e+01
5.682916526476130548e-01,4.481153985985657329e+01
5.704260795116414817e-01,4.480207246647256625e+01
5.725645071757901050e-01,4.479260607328860289e+01
5.747069356400585916e-01,4.478314068030465478e+01
5.768533649044472744e-01,4.477367628752073614e+01
5.790037949689558205e-01,4.476421289493685407e+01
5.811582258335845630e-01,4.475475050255300857e+01
5.833166574983330577e-01,4.474528911036918544e+01
5.854790899632018597e-01,4.473582871838538466e+01
5.876455232281904140e-01,4.472636932660163467e+01
5.898159572932989425e-01,4.471691093501789993e+01
5.919903921585277784e-01,4.470745354363418755e+01
5.941688278238763665e-01,4.469799715245051175e+01
5.963512642893452620e-01,4.468854176146687962e+01
5.985377015549339097e-01,4.467908737068326275e+01
6.007281396206427537e-01,4.466963398009967534e+01
6.029225784864714610e-01,4.466018158971613161e+01
6.051210181524203646e-01,4.465073019953261024e+01
6.073234586184890205e-01,4.464127980954911123e+01
6.095298998846779837e-01,4.463183041976564169e+01
6.117403419509866991e-01,4.462238203018222293e+01
6.139547848174157219e-01,4.461293464079881232e+01
6.161732284839644969e-01,4.460348825161543829e+01
6.183956729506334682e-01,4.459404286263210793e+01
6.206221182174223028e-01,4.458459847384878572e+01
6.228525642843311116e-01,4.457515508526550008e+01
6.250870111513602279e-01,4.456571269688224390e+01
6.273254588185089853e-01,4.455627130869903141e+01
6.295679072857781611e-01,4.454683092071583417e+01
6.318143565531669781e-01,4.453739153293266639e+01
6.340648066206761024e-01,4.452795314534952809e+01
6.363192574883049790e-01,4.451851575796644056e+01
6.385777091560541630e-01,4.450907937078336118e+01
6.408401616239230991e-01,4.449964398380031128e+01
6.431066148919123426e-01,4.449020959701731215e+01
6.453770689600213384e-01,4.448077621043432828e+01
6.476515238282505305e-01,4.447134382405136677e+01
6.499299794965994748e-01,4.446191243786845604e+01
6.522124359650687264e-01,4.445248205188556057e+01
6.544988932336578413e-01,4.444305266610269456e+01
6.567893513023668195e-01,4.443362428051985802e+01
6.590838101711961050e-01,4.442419689513706516e+01
6.613822698401452538e-01,4.441477050995428755e+01
6.636847303092145989e-01,4.440534512497153941e+01
6.659911915784036962e-01,4.439592074018882073e+01
6.683016536477131009e-01,4.438649735560615284e+01
6.706161165171421468e-01,4.437707497122349309e+01
6.729345801866916110e-01,4.436765358704086992e+01
6.752570446563608275e-01,4.435823320305828332e+01
6.775835099261502403e-01,4.434881381927571908e+01
